id,name,x,y,z
655,mL3_L-9,2163,2209,-268.0
656,mL4-L5-1,2087,2106,-313.0
657,mL4-L5-10,2305,1727,-313.0
658,mL4-L5-11,1503,1017,-313.0
659,mL4-L5-12,1659,879,-313.0
660,mL4-L5-13,2562,891,-313.0
661,mL4-L5-14,2670,997,-313.0
662,mL4-L5-15,2573,993,-313.0
663,mL4-L5-16,1789,912,-313.0
664,mL4-L5-17,1338,1780,-313.0
665,mL4-L5-18,1452,1861,-313.0
666,mL4-L5-19,1411,1787,-313.0
667,mL4-L5-2,1927,1901,-313.0
668,mL4-L5-20,1356,1698,-313.0
669,mL4-L5-21,2798,1867,-313.0
670,mL4-L5-22,2618,2034,-313.0
671,mL4-L5-23,2591,2083,-313.0
672,mL4-L5-24,2530,2004,-313.0
673,mL4-L5-25,1602,1971,-313.0
674,mL4-L5-26,1637,2051,-313.0
675,mL4-L5-27,1690,1947,-313.0
676,mL4-L5-28,2256,2240,-313.0
677,mL4-L5-29,1881,2213,-313.0
678,mL4-L5-3,2290,1918,-313.0
679,mL4-L5-30,1825,1793,-313.0
680,mL4-L5-31,2426,1807,-313.0
681,mL4-L5-32,2816,1827,-313.0
682,mL4-L5-33,2891,1723,-313.0
683,mL4-L5-34,2780,1196,-313.0
684,mL4-L5-35,2753,1050,-313.0
685,mL4-L5-36,1448,1030,-313.0
686,mL4-L5-37,1431,1218,-313.0
687,mL4-L5-4,2294,1813,-313.0
688,mL4-L5-5,1950,1806,-313.0
689,mL4-L5-6,2092,772,-313.0
690,mL4-L5-7,1948,1724,-313.0
691,mL4-L5-8,1983,1530,-313.0
692,mL4-L5-9,2282,1551,-313.0
693,mL4_H-38,1976,2216,-291.0
694,mL4_H-39,2214,2211,-291.0
695,mL4_L-1,2100,775,-306.0
696,mL4_L-10,2718,1115,-306.0
697,mL4_L-11,2766,1064,-306.0
698,mL4_L-12,2861,1806,-306.0
699,mL4_L-13,2785,1903,-306.0
700,mL4_L-14,2631,2029,-306.0
701,mL4_L-15,2595,2090,-306.0
702,mL4_L-16,2582,2032,-306.0
703,mL4_L-17,1635,1984,-306.0
704,mL4_L-18,1635,2076,-306.0
705,mL4_L-19,1577,1972,-306.0
706,mL4_L-2,2095,2086,-306.0
707,mL4_L-20,1426,1852,-306.0
708,mL4_L-21,1454,1143,-306.0
709,mL4_L-22,1435,1045,-306.0
710,mL4_L-23,1350,1821,-306.0
711,mL4_L-24,1401,1773,-306.0
712,mL4_L-25,1773,1782,-306.0
713,mL4_L-26,2463,1812,-306.0
714,mL4_L-27,1965,1862,-306.0
715,mL4_L-28,2266,1874,-306.0
716,mL4_L-29,2267,1751,-306.0
717,mL4_L-3,1627,902,-306.0
718,mL4_L-30,1958,1736,-306.0
719,mL4_L-31,1981,1560,-306.0
720,mL4_L-32,2266,1560,-306.0
721,mL4_L-33,2248,2246,-306.0
722,mL4_L-34,1897,2238,-306.0
723,mL4_L-35,1419,1810,-306.0
724,mL4_L-36,2797,1850,-306.0
725,mL4_L-37,1855,1786,-306.0
726,mL4_L-38,2350,1802,-306.0
727,mL4_L-4,1502,1017,-306.0
728,mL4_L-5,1799,895,-306.0
729,mL4_L-6,2585,984,-306.0
730,mL4_L-7,2608,915,-306.0
731,mL4_L-8,2656,968,-306.0
732,mL4_L-9,2690,1003,-306.0
733,mL5-S1-1,2102,848,-354.0
734,mL5-S1-10,2463,2141,-354.0
735,mL5-S1-11,3023,1555,-354.0
736,mL5-S1-12,2992,1503,-354.0
737,mL5-S1-13,2932,1503,-354.0
738,mL5-S1-14,2440,1857,-354.0
739,mL5-S1-15,2313,1678,-354.0
740,mL5-S1-16,2283,1607,-354.0
741,mL5-S1-17,1962,1609,-354.0
742,mL5-S1-18,1920,1685,-354.0
743,mL5-S1-19,1266,1414,-354.0
744,mL5-S1-2,2090,2125,-354.0
745,mL5-S1-20,1628,973,-354.0
746,mL5-S1-21,2551,964,-354.0
747,mL5-S1-22,2626,1072,-354.0
748,mL5-S1-23,1578,1031,-354.0
749,mL5-S1-24,1769,1804,-354.0
750,mL5-S1-25,1915,1924,-354.0
751,mL5-S1-26,2265,1966,-354.0
752,mL5-S1-27,2344,1947,-354.0
753,mL5-S1-28,1847,1901,-354.0
754,mL5-S1-29,2619,1588,-354.0
755,mL5-S1-3,2088,2195,-354.0
756,mL5-S1-30,2469,1713,-354.0
757,mL5-S1-31,1781,1706,-354.0
758,mL5-S1-32,1588,1582,-354.0
759,mL5-S1-33,1165,1507,-354.0
760,mL5-S1-34,1497,1060,-354.0
761,mL5-S1-35,2768,1130,-354.0
762,mL5-S1-36,2746,1219,-354.0
763,mL5-S1-37,1478,1186,-354.0
764,mL5-S1-38,2638,2139,-354.0
765,mL5-S1-39,1837,2067,-354.0
766,mL5-S1-4,1724,2080,-354.0
767,mL5-S1-40,2352,2075,-354.0
768,mL5-S1-41,1727,1804,-354.0
769,mL5-S1-42,2476,1857,-354.0
770,mL5-S1-43,1821,1778,-354.0
771,mL5-S1-44,2409,1838,-354.0
772,mL5-S1-5,1783,2136,-354.0
773,mL5-S1-6,1555,2103,-354.0
774,mL5-S1-7,1832,2178,-354.0
775,mL5-S1-8,2333,2215,-354.0
776,mL5-S1-9,2369,2173,-354.0
777,mL5_H-1,2092,794,-328.0
778,mL5_H-10,2649,1012,-328.0
779,mL5_H-11,2576,1014,-328.0
780,mL5_H-12,2589,931,-328.0
781,mL5_H-13,2730,1055,-328.0
782,mL5_H-14,2786,1216,-328.0
783,mL5_H-15,2914,1674,-328.0
784,mL5_H-16,2919,1746,-328.0
785,mL5_H-17,2563,2004,-328.0
786,mL5_H-18,2493,1998,-328.0
787,mL5_H-19,1718,1950,-328.0
788,mL5_H-2,1604,936,-328.0
789,mL5_H-20,1645,1970,-328.0
790,mL5_H-21,1812,1758,-328.0
791,mL5_H-22,1977,1585,-328.0
792,mL5_H-23,2283,1585,-328.0
793,mL5_H-24,2429,1789,-328.0
794,mL5_H-25,2110,1941,-328.0
795,mL5_H-26,2098,2081,-328.0
796,mL5_H-27,2305,2222,-328.0
797,mL5_H-28,1873,2199,-328.0
798,mL5_H-29,1928,1879,-328.0
799,mL5_H-3,1289,1706,-328.0
800,mL5_H-30,2292,1884,-328.0
801,mL5_H-31,2437,1834,-328.0
802,mL5_H-32,1788,1821,-328.0
803,mL5_H-33,1306,1509,-328.0
804,mL5_H-34,2930,1603,-328.0
805,mL5_H-35,1689,1986,-328.0
806,mL5_H-36,2515,2037,-328.0
807,mL5_H-37,2689,1101,-328.0
808,mL5_H-4,1250,1574,-328.0
809,mL5_H-5,1306,1610,-328.0
810,mL5_H-6,1419,1250,-328.0
811,mL5_H-7,1473,1047,-328.0
812,mL5_H-8,1702,983,-328.0
813,mL5_H-9,1541,1007,-328.0
814,mL5_L-1,2101,824,-342.0
815,mL5_L-10,2473,2105,-342.0
816,mL5_L-11,2989,1709,-342.0
817,mL5_L-12,2924,1575,-342.0
818,mL5_L-13,1604,967,-342.0
819,mL5_L-14,1482,1053,-342.0
820,mL5_L-15,1613,1024,-342.0
821,mL5_L-16,1535,1068,-342.0
822,mL5_L-17,1444,1228,-342.0
823,mL5_L-18,1233,1472,-342.0
824,mL5_L-19,2999,1579,-342.0
825,mL5_L-2,2087,2084,-342.0
826,mL5_L-20,2723,1077,-342.0
827,mL5_L-21,2663,1083,-342.0
828,mL5_L-22,1568,1010,-342.0
829,mL5_L-23,2633,1034,-342.0
830,mL5_L-24,2563,952,-342.0
831,mL5_L-25,2569,1040,-342.0
832,mL5_L-26,1909,1943,-342.0
833,mL5_L-27,1839,2172,-342.0
834,mL5_L-28,2313,2211,-342.0
835,mL5_L-29,2308,1926,-342.0
836,mL5_L-3,1765,2078,-342.0
837,mL5_L-30,2286,1712,-342.0
838,mL5_L-31,2262,1617,-342.0
839,mL5_L-32,1982,1605,-342.0
840,mL5_L-33,1923,1709,-342.0
841,mL5_L-34,2324,1852,-342.0
842,mL5_L-35,1904,1832,-342.0
843,mL5_L-36,1862,1852,-342.0
844,mL5_L-37,2350,1871,-342.0
845,mL5_L-38,2778,1251,-342.0
846,mL5_L-4,1711,2062,-342.0
847,mL5_L-5,1189,1586,-342.0
848,mL5_L-6,1297,1502,-342.0
849,mL5_L-7,1827,1799,-342.0
850,mL5_L-8,2385,1845,-342.0
851,mL5_L-9,2418,2133,-342.0
852,mT10-T11-1,2118,855,-102.0
853,mT10-T11-10,1932,1881,-102.0
854,mT10-T11-100,1567,2220,-102.0
855,mT10-T11-101,1335,2044,-102.0
856,mT10-T11-102,2846,1146,-102.0
857,mT10-T11-103,2891,1202,-102.0
858,mT10-T11-104,2716,2144,-102.0
859,mT10-T11-105,2759,2103,-102.0
860,mT10-T11-106,1906,1900,-102.0
861,mT10-T11-107,2117,884,-102.0
862,mT10-T11-108,1604,960,-102.0
863,mT10-T11-109,2577,951,-102.0
864,mT10-T11-11,1919,1978,-102.0
865,mT10-T11-110,2444,2193,-102.0
866,mT10-T11-12,2192,1909,-102.0
867,mT10-T11-13,2199,1980,-102.0
868,mT10-T11-14,2206,2133,-102.0
869,mT10-T11-15,1913,2146,-102.0
870,mT10-T11-16,2134,1591,-102.0
871,mT10-T11-17,2100,1665,-102.0
872,mT10-T11-18,2124,1689,-102.0
873,mT10-T11-19,2222,1926,-102.0
874,mT10-T11-2,2049,2240,-102.0
875,mT10-T11-20,2718,2114,-102.0
876,mT10-T11-21,2136,1729,-102.0
877,mT10-T11-22,2192,1787,-102.0
878,mT10-T11-23,1945,825,-102.0
879,mT10-T11-24,1900,837,-102.0
880,mT10-T11-25,1847,841,-102.0
881,mT10-T11-26,1723,863,-102.0
882,mT10-T11-27,1668,863,-102.0
883,mT10-T11-28,1576,875,-102.0
884,mT10-T11-29,1468,939,-102.0
885,mT10-T11-3,2052,2348,-102.0
886,mT10-T11-30,1766,928,-102.0
887,mT10-T11-31,1864,920,-102.0
888,mT10-T11-32,1920,906,-102.0
889,mT10-T11-33,1996,903,-102.0
890,mT10-T11-34,2231,873,-102.0
891,mT10-T11-35,2260,829,-102.0
892,mT10-T11-36,2358,824,-102.0
893,mT10-T11-37,2417,861,-102.0
894,mT10-T11-38,2382,921,-102.0
895,mT10-T11-39,2307,910,-102.0
896,mT10-T11-4,1823,2454,-102.0
897,mT10-T11-40,2572,903,-102.0
898,mT10-T11-41,2757,958,-102.0
899,mT10-T11-42,2719,956,-102.0
900,mT10-T11-43,2085,1591,-102.0
901,mT10-T11-44,1699,2106,-102.0
902,mT10-T11-45,1442,968,-102.0
903,mT10-T11-46,1456,995,-102.0
904,mT10-T11-47,1345,1080,-102.0
905,mT10-T11-48,1299,1078,-102.0
906,mT10-T11-49,1232,1246,-102.0
907,mT10-T11-5,2189,2434,-102.0
908,mT10-T11-50,1213,1224,-102.0
909,mT10-T11-51,1158,1355,-102.0
910,mT10-T11-52,1184,1357,-102.0
911,mT10-T11-53,1137,1539,-102.0
912,mT10-T11-54,1167,1536,-102.0
913,mT10-T11-55,1166,1656,-102.0
914,mT10-T11-56,1140,1678,-102.0
915,mT10-T11-57,1199,1881,-102.0
916,mT10-T11-58,1181,1924,-102.0
917,mT10-T11-59,1297,2100,-102.0
918,mT10-T11-6,2044,908,-102.0
919,mT10-T11-60,1300,2052,-102.0
920,mT10-T11-61,1519,2234,-102.0
921,mT10-T11-62,1524,2274,-102.0
922,mT10-T11-63,1673,2253,-102.0
923,mT10-T11-64,1661,2205,-102.0
924,mT10-T11-65,2462,2233,-102.0
925,mT10-T11-66,2466,2263,-102.0
926,mT10-T11-67,2647,2257,-102.0
927,mT10-T11-68,2635,2225,-102.0
928,mT10-T11-69,2832,2031,-102.0
929,mT10-T11-7,2172,910,-102.0
930,mT10-T11-70,2857,2053,-102.0
931,mT10-T11-71,2965,1872,-102.0
932,mT10-T11-72,2928,1861,-102.0
933,mT10-T11-73,2974,1650,-102.0
934,mT10-T11-74,3005,1630,-102.0
935,mT10-T11-75,2998,1507,-102.0
936,mT10-T11-76,2966,1536,-102.0
937,mT10-T11-77,2976,1350,-102.0
938,mT10-T11-78,3008,1337,-102.0
939,mT10-T11-79,2949,1223,-102.0
940,mT10-T11-8,2089,1803,-102.0
941,mT10-T11-80,2916,1237,-102.0
942,mT10-T11-81,2834,1100,-102.0
943,mT10-T11-82,2853,1080,-102.0
944,mT10-T11-83,2285,942,-102.0
945,mT10-T11-84,1943,2395,-102.0
946,mT10-T11-85,2143,2396,-102.0
947,mT10-T11-86,1494,2289,-102.0
948,mT10-T11-87,2593,2286,-102.0
949,mT10-T11-88,2582,2320,-102.0
950,mT10-T11-89,2286,2442,-102.0
951,mT10-T11-9,2145,1833,-102.0
952,mT10-T11-90,1809,2435,-102.0
953,mT10-T11-91,1052,1431,-102.0
954,mT10-T11-92,1224,2069,-102.0
955,mT10-T11-93,1336,2176,-102.0
956,mT10-T11-95,2902,2087,-102.0
957,mT10-T11-96,3073,1572,-102.0
958,mT10-T11-97,2825,2092,-102.0
959,mT10-T11-98,1893,2006,-102.0
960,mT10-T11-99,1698,2202,-102.0
961,mT10_H-1,2031,2148,-89.0
962,mT10_H-10,2100,1813,-89.0
963,mT10_H-100,2162,1566,-89.0
964,mT10_H-101,1985,1773,-89.0
965,mT10_H-102,1966,1809,-89.0
966,mT10_H-103,1906,1983,-89.0
967,mT10_H-104,1351,2090,-89.0
968,mT10_H-105,1258,1918,-89.0
969,mT10_H-106,2673,1108,-89.0
970,mT10_H-107,2895,1263,-89.0
971,mT10_H-108,2677,977,-89.0
972,mT10_H-109,2549,1090,-89.0
973,mT10_H-11,2131,1841,-89.0
974,mT10_H-110,2270,1005,-89.0
975,mT10_H-111,1400,2019,-89.0
976,mT10_H-112,1744,1995,-89.0
977,mT10_H-113,2021,2190,-89.0
978,mT10_H-114,2078,2198,-89.0
979,mT10_H-115,2392,915,-89.0
980,mT10_H-116,1297,1167,-89.0
981,mT10_H-117,1476,1051,-89.0
982,mT10_H-118,1677,968,-89.0
983,mT10_H-119,1613,984,-89.0
984,mT10_H-12,2261,2155,-89.0
985,mT10_H-13,2303,2217,-89.0
986,mT10_H-14,2232,2239,-89.0
987,mT10_H-15,2101,2155,-89.0
988,mT10_H-16,2050,2311,-89.0
989,mT10_H-17,2101,845,-89.0
990,mT10_H-18,1023,1569,-89.0
991,mT10_H-19,1281,2135,-89.0
992,mT10_H-2,1961,2170,-89.0
993,mT10_H-20,1454,2235,-89.0
994,mT10_H-21,1495,2286,-89.0
995,mT10_H-22,1771,2425,-89.0
996,mT10_H-23,1748,2435,-89.0
997,mT10_H-24,2268,2426,-89.0
998,mT10_H-25,2334,2428,-89.0
999,mT10_H-26,2606,2288,-89.0
1000,mT10_H-27,2756,2192,-89.0
1001,mT10_H-28,3066,1575,-89.0
1002,mT10_H-29,2332,2173,-89.0
1003,mT10_H-3,1847,2234,-89.0
1004,mT10_H-30,2427,2205,-89.0
1005,mT10_H-31,2480,2235,-89.0
1006,mT10_H-32,2343,2223,-89.0
1007,mT10_H-33,1701,2205,-89.0
1008,mT10_H-34,1892,2034,-89.0
1009,mT10_H-35,1477,2208,-89.0
1010,mT10_H-36,1409,2134,-89.0
1011,mT10_H-37,1294,2047,-89.0
1012,mT10_H-38,1270,2068,-89.0
1013,mT10_H-39,1167,1821,-89.0
1014,mT10_H-4,1832,2201,-89.0
1015,mT10_H-40,1205,1782,-89.0
1016,mT10_H-41,1186,1649,-89.0
1017,mT10_H-42,1155,1658,-89.0
1018,mT10_H-43,1150,1486,-89.0
1019,mT10_H-44,1184,1481,-89.0
1020,mT10_H-45,1216,1342,-89.0
1021,mT10_H-46,1190,1331,-89.0
1022,mT10_H-47,1215,1186,-89.0
1023,mT10_H-48,1257,1191,-89.0
1024,mT10_H-49,1312,1121,-89.0
1025,mT10_H-5,1893,2114,-89.0
1026,mT10_H-50,1334,1058,-89.0
1027,mT10_H-51,1475,1014,-89.0
1028,mT10_H-52,1462,960,-89.0
1029,mT10_H-53,1739,880,-89.0
1030,mT10_H-54,1810,934,-89.0
1031,mT10_H-55,1894,838,-89.0
1032,mT10_H-56,2001,833,-89.0
1033,mT10_H-57,2036,926,-89.0
1034,mT10_H-58,2155,913,-89.0
1035,mT10_H-59,2136,874,-89.0
1036,mT10_H-6,1923,2040,-89.0
1037,mT10_H-60,2035,870,-89.0
1038,mT10_H-61,1907,947,-89.0
1039,mT10_H-62,1287,1002,-89.0
1040,mT10_H-63,2340,946,-89.0
1041,mT10_H-64,2325,829,-89.0
1042,mT10_H-65,2212,831,-89.0
1043,mT10_H-66,2757,937,-89.0
1044,mT10_H-67,2452,887,-89.0
1045,mT10_H-68,2451,907,-89.0
1046,mT10_H-69,2557,921,-89.0
1047,mT10_H-7,1941,1997,-89.0
1048,mT10_H-70,2578,902,-89.0
1049,mT10_H-71,2839,1096,-89.0
1050,mT10_H-72,2821,1041,-89.0
1051,mT10_H-73,2916,1154,-89.0
1052,mT10_H-74,2878,1169,-89.0
1053,mT10_H-75,2966,1329,-89.0
1054,mT10_H-76,2935,1351,-89.0
1055,mT10_H-77,2952,1473,-89.0
1056,mT10_H-78,2988,1482,-89.0
1057,mT10_H-79,2966,1640,-89.0
1058,mT10_H-8,1987,1836,-89.0
1059,mT10_H-80,2931,1629,-89.0
1060,mT10_H-81,2915,1745,-89.0
1061,mT10_H-82,2938,1779,-89.0
1062,mT10_H-83,2873,2028,-89.0
1063,mT10_H-84,2851,1999,-89.0
1064,mT10_H-85,2715,2115,-89.0
1065,mT10_H-86,2658,2216,-89.0
1066,mT10_H-87,2163,2400,-89.0
1067,mT10_H-88,1934,2387,-89.0
1068,mT10_H-89,1132,1290,-89.0
1069,mT10_H-9,2013,1812,-89.0
1070,mT10_H-90,2977,1251,-89.0
1071,mT10_H-91,2100,1732,-89.0
1072,mT10_H-92,2163,1719,-89.0
1073,mT10_H-93,2213,1779,-89.0
1074,mT10_H-94,2838,1959,-89.0
1075,mT10_H-95,2737,2020,-89.0
1076,mT10_H-96,2627,2068,-89.0
1077,mT10_H-97,2289,1993,-89.0
1078,mT10_H-98,2009,1728,-89.0
1079,mT10_H-99,2029,1693,-89.0
1080,mT10_L-1,1968,1833,-95.0
1081,mT10_L-10,1726,2191,-95.0
1082,mT10_L-100,1701,2068,-95.0
1083,mT10_L-101,1238,1164,-95.0
1084,mT10_L-102,1364,951,-95.0
1085,mT10_L-103,3049,1555,-95.0
1086,mT10_L-104,2193,1795,-95.0
1087,mT10_L-105,1963,836,-95.0
1088,mT10_L-106,2014,872,-95.0
1089,mT10_L-107,1216,1868,-95.0
1090,mT10_L-108,2204,1909,-95.0
1091,mT10_L-11,1592,2230,-95.0
1092,mT10_L-110,1256,1958,-95.0
1093,mT10_L-111,2761,2070,-95.0
1094,mT10_L-112,2610,2176,-95.0
1095,mT10_L-12,1601,2255,-95.0
1096,mT10_L-13,2417,2212,-95.0
1097,mT10_L-14,2404,2236,-95.0
1098,mT10_L-15,2546,2280,-95.0
1099,mT10_L-16,2567,2252,-95.0
1100,mT10_L-17,2204,2155,-95.0
1101,mT10_L-18,1872,2151,-95.0
1102,mT10_L-19,1839,2233,-95.0
1103,mT10_L-2,2005,1812,-95.0
1104,mT10_L-20,1786,2449,-95.0
1105,mT10_L-21,2222,2444,-95.0
1106,mT10_L-22,2156,2401,-95.0
1107,mT10_L-23,1934,2394,-95.0
1108,mT10_L-24,1892,2225,-95.0
1109,mT10_L-25,2234,2140,-95.0
1110,mT10_L-26,2779,2132,-95.0
1111,mT10_L-27,2767,2112,-95.0
1112,mT10_L-28,2895,1921,-95.0
1113,mT10_L-29,2928,1935,-95.0
1114,mT10_L-3,2092,1817,-95.0
1115,mT10_L-30,2950,1701,-95.0
1116,mT10_L-31,2976,1713,-95.0
1117,mT10_L-32,2986,1571,-95.0
1118,mT10_L-33,2949,1588,-95.0
1119,mT10_L-34,2968,1413,-95.0
1120,mT10_L-35,2996,1412,-95.0
1121,mT10_L-36,2952,1280,-95.0
1122,mT10_L-37,2935,1303,-95.0
1123,mT10_L-38,2871,1118,-95.0
1124,mT10_L-39,2843,1128,-95.0
1125,mT10_L-4,2135,1835,-95.0
1126,mT10_L-40,2790,1069,-95.0
1127,mT10_L-41,2785,997,-95.0
1128,mT10_L-42,2743,963,-95.0
1129,mT10_L-43,2642,872,-95.0
1130,mT10_L-44,2485,881,-95.0
1131,mT10_L-45,2470,927,-95.0
1132,mT10_L-46,2432,941,-95.0
1133,mT10_L-47,2326,937,-95.0
1134,mT10_L-48,2345,860,-95.0
1135,mT10_L-49,2257,825,-95.0
1136,mT10_L-5,2153,2076,-95.0
1137,mT10_L-50,2196,889,-95.0
1138,mT10_L-51,1971,931,-95.0
1139,mT10_L-52,1912,913,-95.0
1140,mT10_L-53,1888,853,-95.0
1141,mT10_L-54,1801,862,-95.0
1142,mT10_L-55,1849,936,-95.0
1143,mT10_L-56,1335,2108,-95.0
1144,mT10_L-57,1337,2140,-95.0
1145,mT10_L-58,1210,1977,-95.0
1146,mT10_L-59,1252,1985,-95.0
1147,mT10_L-6,1939,2066,-95.0
1148,mT10_L-60,1148,1743,-95.0
1149,mT10_L-61,1184,1720,-95.0
1150,mT10_L-62,1176,1598,-95.0
1151,mT10_L-63,1137,1609,-95.0
1152,mT10_L-64,1150,1408,-95.0
1153,mT10_L-65,1181,1408,-95.0
1154,mT10_L-66,1220,1315,-95.0
1155,mT10_L-67,1202,1272,-95.0
1156,mT10_L-68,1262,1124,-95.0
1157,mT10_L-69,1302,1124,-95.0
1158,mT10_L-7,2045,2326,-95.0
1159,mT10_L-70,1381,1035,-95.0
1160,mT10_L-71,1367,1011,-95.0
1161,mT10_L-72,1626,946,-95.0
1162,mT10_L-73,1626,923,-95.0
1163,mT10_L-74,1717,929,-95.0
1164,mT10_L-75,1704,901,-95.0
1165,mT10_L-76,2056,890,-95.0
1166,mT10_L-77,2131,882,-95.0
1167,mT10_L-78,2316,2433,-95.0
1168,mT10_L-79,2583,2309,-95.0
1169,mT10_L-8,2121,860,-95.0
1170,mT10_L-80,2623,2288,-95.0
1171,mT10_L-81,2746,2216,-95.0
1172,mT10_L-82,2829,2153,-95.0
1173,mT10_L-83,3078,1566,-95.0
1174,mT10_L-84,1817,2433,-95.0
1175,mT10_L-85,1494,2293,-95.0
1176,mT10_L-86,1369,2198,-95.0
1177,mT10_L-87,1240,2108,-95.0
1178,mT10_L-88,1029,1544,-95.0
1179,mT10_L-9,1737,2209,-95.0
1180,mT10_L-92,1364,2042,-95.0
1181,mT10_L-93,2633,2118,-95.0
1182,mT10_L-94,2728,2093,-95.0
1183,mT10_L-95,2233,1945,-95.0
1184,mT10_L-96,2129,1714,-95.0
1185,mT10_L-97,2138,1570,-95.0
1186,mT10_L-98,2083,1659,-95.0
1187,mT10_L-99,1960,1781,-95.0
1188,mT11-T12-1,2129,779,-132.0
1189,mT11-T12-10,2627,884,-132.0
1190,mT11-T12-100,2497,2231,-132.0
1191,mT11-T12-101,2383,2167,-132.0
1192,mT11-T12-102,1903,893,-132.0
1193,mT11-T12-103,1882,928,-132.0
1194,mT11-T12-104,1513,2177,-132.0
1195,mT11-T12-105,1296,2070,-132.0
1196,mT11-T12-106,1688,927,-132.0
1197,mT11-T12-107,2520,2179,-132.0
1198,mT11-T12-108,2297,2092,-132.0
1199,mT11-T12-109,1521,956,-132.0
1200,mT11-T12-11,2439,843,-132.0
1201,mT11-T12-110,1115,1442,-132.0
1202,mT11-T12-111,2885,2032,-132.0
1203,mT11-T12-12,2303,829,-132.0
1204,mT11-T12-13,2033,1723,-132.0
1205,mT11-T12-14,2130,1640,-132.0
1206,mT11-T12-15,2327,2090,-132.0
1207,mT11-T12-16,2275,2076,-132.0
1208,mT11-T12-17,2212,1950,-132.0
1209,mT11-T12-18,2185,1841,-132.0
1210,mT11-T12-19,2184,1743,-132.0
1211,mT11-T12-2,2062,2372,-132.0
1212,mT11-T12-20,2077,1715,-132.0
1213,mT11-T12-21,1925,1827,-132.0
1214,mT11-T12-22,1889,1953,-132.0
1215,mT11-T12-23,1705,2164,-132.0
1216,mT11-T12-24,1540,2178,-132.0
1217,mT11-T12-25,1076,1425,-132.0
1218,mT11-T12-26,1153,1329,-132.0
1219,mT11-T12-27,1238,1132,-132.0
1220,mT11-T12-28,1333,1025,-132.0
1221,mT11-T12-29,3065,1347,-132.0
1222,mT11-T12-3,1510,857,-132.0
1223,mT11-T12-30,3018,1332,-132.0
1224,mT11-T12-31,2945,1174,-132.0
1225,mT11-T12-32,2871,1066,-132.0
1226,mT11-T12-33,2781,955,-132.0
1227,mT11-T12-34,1053,1526,-132.0
1228,mT11-T12-35,1918,2408,-132.0
1229,mT11-T12-36,1528,2304,-132.0
1230,mT11-T12-37,1412,2210,-132.0
1231,mT11-T12-38,1313,2143,-132.0
1232,mT11-T12-39,1220,2082,-132.0
1233,mT11-T12-4,1459,928,-132.0
1234,mT11-T12-40,1094,1810,-132.0
1235,mT11-T12-41,1077,1564,-132.0
1236,mT11-T12-42,2281,2428,-132.0
1237,mT11-T12-43,3091,1556,-132.0
1238,mT11-T12-44,3069,1616,-132.0
1239,mT11-T12-45,3053,1679,-132.0
1240,mT11-T12-46,3010,1846,-132.0
1241,mT11-T12-47,2953,2003,-132.0
1242,mT11-T12-48,2700,2249,-132.0
1243,mT11-T12-49,2538,2349,-132.0
1244,mT11-T12-5,1571,900,-132.0
1245,mT11-T12-50,2087,1774,-132.0
1246,mT11-T12-51,2133,1791,-132.0
1247,mT11-T12-52,2132,2036,-132.0
1248,mT11-T12-53,1963,2030,-132.0
1249,mT11-T12-54,1923,2117,-132.0
1250,mT11-T12-55,2190,2095,-132.0
1251,mT11-T12-56,2059,2232,-132.0
1252,mT11-T12-57,2134,2356,-132.0
1253,mT11-T12-58,2195,2139,-132.0
1254,mT11-T12-59,1935,2149,-132.0
1255,mT11-T12-6,1850,855,-132.0
1256,mT11-T12-60,1973,2367,-132.0
1257,mT11-T12-61,1744,2159,-132.0
1258,mT11-T12-62,1730,2206,-132.0
1259,mT11-T12-63,1643,2208,-132.0
1260,mT11-T12-64,1446,2194,-132.0
1261,mT11-T12-65,1385,2136,-132.0
1262,mT11-T12-66,1264,2055,-132.0
1263,mT11-T12-67,1133,1786,-132.0
1264,mT11-T12-68,1161,1801,-132.0
1265,mT11-T12-69,1144,1660,-132.0
1266,mT11-T12-7,1978,832,-132.0
1267,mT11-T12-70,1126,1623,-132.0
1268,mT11-T12-71,1146,1435,-132.0
1269,mT11-T12-72,1163,1355,-132.0
1270,mT11-T12-73,1106,1395,-132.0
1271,mT11-T12-74,1265,1141,-132.0
1272,mT11-T12-75,1320,1083,-132.0
1273,mT11-T12-76,1587,938,-132.0
1274,mT11-T12-77,1846,882,-132.0
1275,mT11-T12-78,2026,830,-132.0
1276,mT11-T12-79,2111,809,-132.0
1277,mT11-T12-8,2672,836,-132.0
1278,mT11-T12-80,2103,826,-132.0
1279,mT11-T12-81,2152,805,-132.0
1280,mT11-T12-82,2194,828,-132.0
1281,mT11-T12-83,2676,939,-132.0
1282,mT11-T12-84,2622,968,-132.0
1283,mT11-T12-85,2440,876,-132.0
1284,mT11-T12-86,2854,1099,-132.0
1285,mT11-T12-87,2907,1174,-132.0
1286,mT11-T12-88,2984,1345,-132.0
1287,mT11-T12-89,3001,1429,-132.0
1288,mT11-T12-9,2752,929,-132.0
1289,mT11-T12-90,3032,1422,-132.0
1290,mT11-T12-91,3037,1630,-132.0
1291,mT11-T12-92,2996,1644,-132.0
1292,mT11-T12-93,2987,1769,-132.0
1293,mT11-T12-94,3014,1771,-132.0
1294,mT11-T12-95,2886,2076,-132.0
1295,mT11-T12-96,2784,2163,-132.0
1296,mT11-T12-97,2741,2178,-132.0
1297,mT11-T12-98,2860,2053,-132.0
